business_id,categories,city,full_address,latitude,longitude,name,open,review_count,stars,state,type
"IRy9-pB3mQ4V7RYWsKrJfQ",[129 136 17 79],"Phoenix","4340 E Indian School Rd\\nSuite 21-565\\nPhoenix, AZ 85018",33.4955,-111.988,"Cow Dreamz Photography",1,5,5,"AZ","business"
"TOh-zfgSDJwLgEsf1NSkPQ",[141 6],"Chandler","3014 N Dobson Rd\\nSte 2\\nChandler, AZ 85224",33.3499,-111.877,"Batteries Plus",1,4,4,"AZ","business"
"9H1PBcxPxicokgj8RJ4L8A",[7 142],"Scottsdale","11144 N Frank Lloyd Wright Blvd\\nScottsdale, AZ 85259",33.587,-111.836,"Orange Leaf Frozen Yogurt",1,16,3,"AZ","business"
"Fb_mZcgCgvK60E3hymcpyw",[26 11],"Tempe","1804 E Southern Ave\\nTempe, AZ 85282",33.3932,-111.908,"Taco del Mar",1,7,3.5,"AZ","business"
"OwHqwmHwswArpv3m3dlw_Q",[38 7 36 119 33 143 39 11],"Phoenix","5111 N 7th St\\nPhoenix, AZ 85014",33.5113,-112.064,"Burger Betty's",1,5,2.5,"AZ","business"
"bXsdiL4-hkuma798RUzD7w",[12 13 6],"Peoria","24762 N Lake Pleasant Pkwy\\nSte 101\\nPeoria, AZ 85383",33.7084,-112.273,"Li'l Black Dress",1,3,4.5,"AZ","business"
"kMxYp2GZL5ic6b05gPP57Q",[117 11],"Phoenix","3800 W Sky Harbor Blvd\\nT4/S3\\nPhoenix, AZ 85034",33.4341,-111.997,"Nathans Famous Hotdogs",1,12,2,"AZ","business"
"bzXDUQ-5Odzx5WZNoSoANg",[144 11],"Glendale","18589 N. 59th avenue\\nGlendale, AZ 85308",33.6532,-112.185,"Oscar's Pier 83 fish and chips",1,40,4,"AZ","business"
"KHeM4cO2DWK1C09zWCFLFQ",[7 142],"Mesa","303 E Southern Ave\\nMesa, AZ 85210",33.393,-111.825,"Bahama Buck's",1,19,4.5,"AZ","business"
"0db71MbrvcJnyk71COCJBg",[43 11],"Phoenix","5057 N 35th Ave\\nPhoenix, AZ 85017",33.5109,-112.134,"Great Wall Cuisine",1,121,3.5,"AZ","business"
"sOvmVhQqKqJus67S10jw0g",[38 143 39],"Phoenix","998 E Indian School Rd\\nPhoenix, AZ 85014",33.4947,-112.061,"Cellblock Phoenix",1,3,4,"AZ","business"
"jnZ9cGeh1cj1LSYctKprfQ",[54 55 122],"Scottsdale","7904 E Chaparral Rd Ste 109\\nScottsdale, AZ 85250",33.5096,-111.911,"Chaparral Dental Pllc",1,4,5,"AZ","business"
"gWP6ofoyTbK0SZj1i_XqNQ",[7 8],"Phoenix","330 W Bell Rd\\nPhoenix, AZ 85023",33.6415,-112.08,"Winco Foods",1,37,3.5,"AZ","business"
"oQkJJykinMTUdB9hPHUq_A",[38 57 39 145],"Tempe","420 S Mill Avenue\\nTempe, AZ 85281",33.4257,-111.94,"The Loft",1,3,4,"AZ","business"
"DflKgFbxt9VuqjSoI21XFQ",[],"Peoria","29329 N 67th Avenue\\nPeoria, AZ 85383",33.7512,-112.204,"Dryer Vent Doctor",1,3,5,"AZ","business"
"WVs0Q355wHQ4d1KZOHReZA",[7 108 24 11],"Scottsdale","6900 E Camelback Rd\\nSte A38\\nScottsdale, AZ 85251",33.5026,-111.932,"Java Me Craze'",1,5,4.5,"AZ","business"
"hFTOvDYB5ap59uFgxBQrDg",[7 108],"Scottsdale","15054 N Scottsdale Rd\\n#100\\nScottsdale, AZ 85254",33.6248,-111.926,"Starbucks Coffee",1,15,4,"AZ","business"
"4acfPIJdTn239qGeXLrzFw",[49 146],"Phoenix","3335 W Peoria Ave\\nPhoenix, AZ 85051",33.5819,-112.132,"Laser Quest",1,3,4.5,"AZ","business"
"8HmSt7fRFe-uH6i4yCmJQQ",[44 11],"Goodyear","1470 N Dysart Rd\\nGoodyear, AZ 85338",33.4518,-112.341,"KFC",1,3,1,"AZ","business"
"qdA4qiSXjaiuqO4SueH9VA",[26 11],"Mesa","450 N Alma School R\\nMesa, AZ 85201",33.4235,-111.856,"Burrito Express",1,21,3.5,"AZ","business"
"qnKX52X6N9tp5qcK3QankA",[147 7 84 148 149 11],"Chandler","30 W Galveston St\\nChandler, AZ 85225",33.3137,-111.843,"Uno Stop",1,3,4.5,"AZ","business"
"Fy75nbQSylmO3UGCSedaZg",[12 114 13 6],"Phoenix","610 E Roosevelt St\\nSte 148\\nPhoenix, AZ 85004",33.4589,-112.066,"Spoken Boutique",1,9,4,"AZ","business"
"3VTBObOAUyDQfpsndTz_pg",[26 11],"Glendale","4425 W Glendale Avenue\\nGlendale, AZ 85301",33.5384,-112.154,"Tortas La Presa #2",1,3,3.5,"AZ","business"
"Hls6Cl5Wo8f1FS5ZDtntXA",[54 55 122],"Chandler","1035 W Queen Creek Road\\nSuite 206\\nChandler, AZ 85248",33.2617,-111.861,"Chandler Dental Health",1,9,5,"AZ","business"
"l_f5t6TOoNAl7QAkHMr_Bg",[105 65],"Tempe","9020 S McClintock Dr\\nStudio 30\\nTempe, AZ 85284",33.3324,-111.912,"Wax On Wax Off Body Waxing",1,3,5,"AZ","business"
"ZsLq6mPkGknPcZ-u4a_Rvw",[49 80 59],"Phoenix","822 E Union Hills Dr\\nPhoenix, AZ 85024",33.6561,-112.063,"Fitness 1",1,4,3.5,"AZ","business"
"h-9z4dgdEghdPLeDMLpDYA",[38 11 99 128 39],"Tempe","930 W Broadway Rd\\nTempe, AZ 85282",33.4077,-111.953,"Tailgate Sports Bar & Grill",1,12,4,"AZ","business"
"In93N5Jqu85xAh0qQ2jb1w",[26 11],"Gilbert","2224 E Williams Field Rd\\nGilbert, AZ 85297",33.3078,-111.743,"Chipotle",1,3,3.5,"AZ","business"
"PqZf-DZyyXopkaEv8FrIIQ",[79 121],"Glendale","17204 N 67th Ave\\nGlendale, AZ 85306",33.6394,-112.203,"Pet Club",1,3,4.5,"AZ","business"
"4r9BfViVzFsN5W-ClcvuZQ",[150 112 6 17 151],"Scottsdale","15740 N Pima Rd\\nScottsdale, AZ 85260",33.6285,-111.893,"Party City",1,7,3,"AZ","business"
"8fLdtZp0q8TjVTsqfV6byQ",[17 152 62],"Phoenix","739 East Dunlap Ave\\nPhoenix, AZ 85020",33.5675,-112.064,"Dad's Catering Service",1,4,2.5,"AZ","business"
"nih6RQC-HttWiO28HOcfOA",[99 153 62 17 11],"Tempe","3435 S McClintock Dr\\nTempe, AZ 85282",33.3912,-111.909,"Boston Market",1,4,3.5,"AZ","business"
"x4N7KH4hLtHga269T3EOBw",[12 30 13 6 22],"Chandler","812 W Warner Road\\nSuite 8\\nChandler, AZ 85225",33.3181,-111.833,"Fashion Bug",1,4,4.5,"AZ","business"
"3jqOv6re-xPYOg7srmi7tg",[27 11],"Tempe","440 W Warner Rd\\nTempe, AZ 85284",33.3351,-111.945,"Picazzo's Organic Italian Kitchen",1,89,4,"AZ","business"
"xLCbkTYQaP-nij6mEfaw7A",[15 25 6],"Phoenix","8034 N 19th Ave\\nPhoenix, AZ 85021",33.5543,-112.1,"Bookmans Entertainment Exchange",1,81,4,"AZ","business"
"V8QNpf_QtpTT5IEoILUKCA",[72 154],"Goodyear","440 N Estrella Pkwy\\nGoodyear, AZ 85338",33.4514,-112.394,"Safeway Fuel",1,3,4,"AZ","business"
"Y34FJbdf6DuRAJ0k12yPnQ",[64 65],"Mesa","Superstition Springs Center\\n6555 E Southern Ave, Ste 1416\\nMesa, AZ 85204",33.395,-111.688,"Regis Salon",1,4,4,"AZ","business"
"ZHuJrSE9n9rhAnUIGVyYzA",[30 13 6],"Mesa","1230 S Longmore\\nMesa, AZ 85202",33.3914,-111.864,"Target",1,6,3,"AZ","business"
"0vHJbmk2q6tSxw-sMD8LAQ",[155 54 6 156],"Mesa","1365 S Alma School Rd\\nMesa, AZ 85210",33.3885,-111.857,"Eyeglass World",1,8,2,"AZ","business"
"-SfUBPZcJ6uw2cVlc6dk-Q",[157 103],"Surprise","16089 N Bullard Ave\\nSurprise, AZ 85374",33.6299,-112.376,"Northwest Regional Library",1,6,4.5,"AZ","business"
"h_FP6Lho52MIorjH8GuerQ",[44 11],"Surprise","16760 W Bell Rd\\nSurprise, AZ 85374",33.639,-112.42,"Jack in the Box",1,3,3,"AZ","business"
"rSZj7lgBxREaMhGMnjuZ3g",[44 11],"Phoenix","4741 E McDowell Rd\\nPhoenix, AZ 85008",33.4653,-111.979,"Jack in the Box",1,4,3,"AZ","business"
"kN8792XEJfCtpD5GJLmI6g",[63 27 11],"Surprise","13980 W Bell Rd\\nSte 1\\nSurprise, AZ 85374",33.6403,-112.362,"NYPD Pizza",1,29,4,"AZ","business"
"03m0CGFwEInR8ZBGrqmO7w",[61 13 6],"Tempe","6426 S McClintock Dr\\n#104\\nTempe, AZ 85283",33.3635,-111.911,"Turn Style Consignment",1,5,3,"AZ","business"
"9mfec4ySQpW8doGs3FUP2Q",[28 158 17 29],"Scottsdale","7575 E Princess Dr\\nScottsdale, AZ 85255",33.6456,-111.917,"Fairmont Scottsdale Princess",1,102,4,"AZ","business"
"yLa-Qp45lqfwdebh65L3HQ",[7 8],"Scottsdale","4842 East Bell Road\\nScottsdale, AZ 85254",33.6422,-111.976,"Fry's Food Stores",1,6,3,"AZ","business"
"lnX2gaGdO0fNtykyFrp1AA",[99 120 11],"Phoenix","1747 Grand Ave\\nPhoenix, AZ 85007",33.4644,-112.098,"Mel's Diner",1,22,3.5,"AZ","business"
"JuyVq7GwY5EZ_gL5cGfPiA",[159 32],"Scottsdale","Scottsdale, AZ 85250",33.5244,-111.899,"Arizona Executive Maids",1,3,1,"AZ","business"
"oRwWdpARqCjam6k_za8wOA",[99 11],"Scottsdale","The Scottsdale Princess Hotel\\n7575 E. Princess Drive\\nScottsdale, AZ 85255",33.6463,-111.919,"LV Bistro",1,9,2.5,"AZ","business"
"um2sEf_ITsCc536kPQ6Umg",[126 39 11],"Chandler","91 W Boston St\\nChandler, AZ 85224",33.3022,-111.843,"Siracha Lounge",1,22,3.5,"AZ","business"
"Q87G5ezBUhqjQ1xHfZ3fSA",[4 13 6 115 160],"Scottsdale","15147 N Scottsdale Rd\\nSte 180\\nScottsdale, AZ 85260",33.6235,-111.926,"Nike at Scottsdale Quarter",1,14,3.5,"AZ","business"
"Xn06AozwcTvUPFNkknbgnw",[44 27 11],"Scottsdale","11291 E Via Linda\\nSte 128\\nScottsdale, AZ 85259",33.5871,-111.837,"Pizza Hut",1,3,3,"AZ","business"
"WxLMUX59m6sSszVNLnHDEw",[41 43 11],"Casa Grande","1677 E Florence Boulevard\\nCasa Grande, AZ 85222",32.8786,-111.716,"China Buffet",1,11,3,"AZ","business"
"qAORECtABjr_FsvSzy1apw",[33 99 117 11],"Phoenix","21001 N  Tatum Blvd\\nSte 34-1140\\nPhoenix, AZ 85050",33.6786,-111.975,"Smashburger",1,23,3,"AZ","business"
"-yPdEze6bYRV2Sm1t4XJhg",[33 11],"Phoenix","1928 E Highland Ave\\nPhoenix, AZ 85016",33.5057,-112.04,"Fuddruckers",1,3,4,"AZ","business"
"aZFxdrDmfO10e3k2LNNFPw",[99 11],"Gilbert","110 S Val Vista Dr\\nGilbert, AZ 85296",33.3478,-111.757,"Native New Yorker",1,15,3.5,"AZ","business"
"FXLttunbk-KW--bUK5CRXg",[161 65 133],"Gilbert","1451 E Williams Field Rd\\nSte 104\\nGilbert, AZ 85295",33.3053,-111.759,"Solare Nail & Spa",1,8,4,"AZ","business"
"EuNV8_SReV_3KeET2Ums6A",[44 126 97 11],"Scottsdale","3530 N Goldwater Blvd\\nScottsdale, AZ 85251",33.4892,-111.927,"Tokyo Express",1,28,3,"AZ","business"
"QQ-lSbz4ARm1MQA5z8-nAw",[7 108 24 11],"Phoenix","3607 East Bell Road, Ste.\\n#1\\nPhoenix, AZ 85032",33.6401,-112.004,"Weather & Coffee",1,6,4.5,"AZ","business"
"qiiQoiOsaxXOR1nUxo5WAw",[7 162],"Chandler","2051 W Chandler Blvd\\nSte 10\\nChandler, AZ 85224",33.3057,-111.878,"Dunkin Donuts",1,13,3.5,"AZ","business"
"UKgSs_SJzW9fu4CwhIV1yA",[161 28 65 17 29],"Scottsdale","4925 N Scottsdale Rd\\nScottsdale, AZ 85251",33.5084,-111.926,"Firesky Resort & Spa",1,145,4.5,"AZ","business"
"sqmdFdEXk8DoCnjRvEh90Q",[163 13 6],"Chandler","Chandler Fashion Mall\\n3111 W Chandler Blvd\\nChandler, AZ 85226",33.3014,-111.9,"Disney Store",1,3,4.5,"AZ","business"
"_dVPzYGXKNg2rIsc40VtyA",[44 11],"Scottsdale","8030 E Indian School Rd\\nScottsdale, AZ 85251",33.4952,-111.908,"Jack-In-the Box",1,7,2.5,"AZ","business"
"x0NOgX6P4x-82cC0kcO1hg",[126 11],"Goodyear","2293 N Pebble Creek Pkwy\\nSte 101\\nGoodyear, AZ 85338",33.4721,-112.392,"Akai Hana Sushi & Grill",1,44,4,"AZ","business"
"Dim6R6ki5Z_05bk_V1htbQ",[27 11],"Glendale","6635 W Happy Valley Road Suite A104\\nGlendale, AZ 85310",33.7107,-112.202,"Brother's Pizza",1,12,3,"AZ","business"
"lDwHtEVlak5lVrXi2FImPA",[164 165 32 95],"Chandler","1405 N Dobson Road\\nSuite 14\\nChandler, AZ 85224",33.3282,-111.876,"R.S.V.P. Realty",1,3,4,"AZ","business"
"WeD2fAdaf44CcDeS2xuEWw",[166 6],"Mesa","500 W Southern Ave\\nMesa, AZ 85210",33.3938,-111.842,"Carrillo's Wedding Emporium",1,8,2.5,"AZ","business"
"4bhJ2kl1WVnNQeH3xJgz6A",[7 108],"Scottsdale","7050 E Shea Blvd\\nScottsdale, AZ 85254",33.5824,-111.928,"Starbucks",1,10,2.5,"AZ","business"
"xxSq7BBoCwUHnaxMMgF5mg",[104 167 65],"Phoenix","822 E Union Hls Dr\\nSte 16D\\nPhoenix, AZ 85024",33.6549,-112.062,"Total Tan",1,4,4.5,"AZ","business"
"e8Eke5v8pXw-PuRCu2uPjg",[168 169 11],"Scottsdale","Talking Stick Resort\\n9800 E Indian Bend Rd\\nScottsdale, AZ 85256",33.5389,-111.866,"Ocean Trail",1,26,5,"AZ","business"
"jNVnU8t7ydme5wKlfFV2yQ",[64 65],"Gilbert","2487 S Gilbert Rd\\nGilbert, AZ 85296",33.321,-111.79,"Great Clips",1,3,3.5,"AZ","business"
"ti3-TiY1y6X8-VJMGNMJnQ",[137 7 139],"Phoenix","2005 E Camelback Road\\nPhoenix, AZ 85016",33.5093,-112.039,"Hi Health Supermart",1,3,4,"AZ","business"
"4bi6m2WWnSUnQzR4xLF5BQ",[28 170],"Phoenix","4000 E Sky Harbor Blvd\\nPhoenix, AZ 85034",33.436,-111.995,"US Airways Club",1,8,4,"AZ","business"
"F0UDUKUcEbK5xqgJt_q46g",[84 171],"Sun City","9715 W Loma Blanca Dr\\nSun City, AZ 85351",33.636,-112.269,"Xpress Junk & Trash Removal",1,3,5,"AZ","business"
"61Yk_UEcDAd-IBu6wzBc8A",[123 65],"Phoenix","4949 E Warner Rd\\nSte 103\\nPhoenix, AZ 85048",33.3099,-112.045,"@ Lefty's Barber Shop",1,3,4.5,"AZ","business"
"Edj0quZE5k1WcAtf883j6w",[38 39 40],"Phoenix","2701 E Indian School Rd\\nPhoenix, AZ 85016",33.4948,-112.023,"Shady's",1,117,4,"AZ","business"
"JUe_TAe9T9MZXutb5fblDg",[27 11],"Phoenix","231 W Thomas Rd\\nPhoenix, AZ 85013",33.4802,-112.078,"Papa John's",1,7,2.5,"AZ","business"
"lVkDZZ8sTafPlq7f1i5row",[7 108 119 172 11],"Phoenix","4025 E Chandler Blvd\\nSte 28\\nPhoenix, AZ 85048",33.3051,-111.995,"Pomegranate Cafe",1,141,4,"AZ","business"
"u2hGxSbpIOZZ3KliIELuTQ",[43 11],"Apache Junction","2430 W Apache Trl\\nApache Junction, AZ 85220",33.4161,-111.572,"Grand Buffet",1,6,2.5,"AZ","business"
"dHWEaIOAJkh3hkM0izme8w",[],"Mesa","11 W Hampton Ave\\nMesa, AZ 85210",33.3883,-111.832,"Cruise America Motorcycle Rental & Sales",1,4,2,"AZ","business"
"SDs4eWoV-cpJystzTAH0qg",[11 27 63],"Goodyear","14970 W Indian School Rd\\nGoodyear, AZ 85395",33.4927,-112.38,"Picazzo's Gourmet Pizza",1,9,3,"AZ","business"
"cof7qW-PD0M7Jykclg48oQ",[137 7 11 24 139],"Scottsdale","3737 N Scottsdale Rd\\nScottsdale, AZ 85251",33.4916,-111.926,"Port of Subs and Smoothie King",1,6,3.5,"AZ","business"
"o0snahBUg0DYC5PIM0bz3Q",[4 6],"Scottsdale","4032 North Miller Rd\\nSte 100\\nScottsdale, AZ 85251",33.4948,-111.917,"Triple Sports",1,8,5,"AZ","business"
"pjW7mFHc2uvQ1Dgx5HFQ4Q",[105 65],"Phoenix","2330 W Happy Valley Rd\\nSte 1024\\nPhoenix, AZ 85085",33.713,-112.112,"European Wax Center",1,6,4.5,"AZ","business"
"nJ6xBHPwEBsd3S1fOU2jdw",[65 133],"Tempe","5000 S Arizona Mills Cir\\nTempe, AZ 85282",33.3853,-111.965,"Fashion Nails",1,3,1.5,"AZ","business"
"iJDuP99y1epu3LiIgNiqsw",[93 3],"Mesa","1333 S Alma School Rd\\nMesa, AZ 85210",33.3903,-111.857,"Wells Fargo Bank",1,4,2.5,"AZ","business"
"cfy-C6XNFt-F-dCQfK7EDQ",[126 11],"Chandler","3125 S Alma School Rd\\nChandler, AZ 85248",33.2614,-111.857,"Mikado Sushi",1,65,4,"AZ","business"
"eu7F8Gv9v5TmrcgUQVvdCw",[46 6],"Chandler","240 W Warner Rd\\nChandler, AZ 85225",33.3363,-111.846,"SwapSmart",1,3,3.5,"AZ","business"
"-_JBgygYYD_UkuD-GVTp6A",[24 11],"Goodyear","395 N Litchfield Rd\\nGoodyear, AZ 85338",33.4514,-112.358,"Schlotzsky's",1,5,3.5,"AZ","business"
"mg1TiyXVneuVsZ6GGZH_kQ",[85 6],"Phoenix","6018 S Central Ave\\nPhoenix, AZ 85041",33.3919,-112.073,"99 Cents Only Store",1,3,4.5,"AZ","business"
"LeTMz4hrsdHhiS-vNBj82A",[43 11],"Phoenix","4327 W Thomas Road\\nPhoenix, AZ 85031",33.4804,-112.153,"Little Dragon Chinese Restaurant",1,8,4.5,"AZ","business"
"jF7R5nxyGiwPM5Q7xLfD5g",[13 6 115],"Scottsdale","7135 E Camelback Rd\\nSte 175\\nScottsdale, AZ 85018",33.505,-111.987,"High Point",1,14,4,"AZ","business"
"gXNTw5Ub9Mf1oh_ZSe7LhQ",[6 155 54 156],"Phoenix","13637 N Tatum Blvd\\nSuite 18\\nPhoenix, AZ 85032",33.6106,-111.978,"America's Best Contacts and Eyeglasses",1,4,3,"AZ","business"
"DUZyazpBziX1v3qGZz6PrQ",[173 6 112],"Mesa","123 W Main St\\nMesa, AZ 85201",33.4149,-111.835,"Mystic Paper",1,6,4.5,"AZ","business"
"dt0z8feRxhQ6JEAWpLfukQ",[174 54],"Scottsdale","2966 N Hayden Rd\\nScottsdale, AZ 85251",33.4814,-111.909,"Long Zu Reflexology",1,6,4.5,"AZ","business"
"SJgeGP4-P6yVH05WmL1FPg",[175 129 79],"Surprise","13059 W Grand Ave\\nSurprise, AZ 85374",33.6309,-112.341,"Best Friends Grooming Spa",1,5,4.5,"AZ","business"
"-9pVS__IliMA2aNEYzrQrg",[39 38 99 128 11],"Scottsdale","4363 N 75th St\\nScottsdale, AZ 85251",33.5002,-111.92,"American Junkie",1,107,3,"AZ","business"
"LhJYC2PwzIIn0pMBW4K44w",[93 3 1 176],"Chandler","2990 N Dobson Rd\\nChandler, AZ 85224",33.3491,-111.877,"Truwest Credit Union",1,3,3.5,"AZ","business"
"3yfS1y8bx9MpKXbY56L7BA",[7 108],"Gilbert","1505 E Warner Rd\\nGilbert, AZ 85296",33.3336,-111.757,"Starbucks",1,10,4.5,"AZ","business"
"wzQAmzQopWcfoCG8lfiE_w",[10 24 11],"Phoenix","1855 W Deer Valley Rd\\nPhoenix, AZ 85027",33.6837,-112.099,"Port of Subs",1,14,3,"AZ","business"
"Gw8DsQQCO5m1hggXqwynFg",[177 140 11],"Phoenix","402 E Greenway Blvd\\nPhoenix, AZ 85073",33.4499,-112.074,"Greek Patio",1,21,3,"AZ","business"
"wIHOvreNKWa2_vhM2dyjug",[7 108],"Phoenix","520 W Osborn Rd\\nPhoenix, AZ 85013",33.4884,-112.082,"Starbucks",1,4,3,"AZ","business"
"zwHM6hz8swKIG-4-BSKMPA",[7 33 24 142 11],"Phoenix","4506 E Cactus Rd\\nPhoenix, AZ 85032",33.5998,-111.986,"Culver's",1,11,3.5,"AZ","business"
"mPt8G-DMFpCAwVTN1bg7bw",[72 154],"Buckeye","501 E Monroe Avenue\\nBuckeye, AZ 85326",33.3705,-112.585,"Shell Calverts Service Station",1,4,5,"AZ","business"
"Q5diW79GD0MSJ10j1HCf8Q",[99 48 11],"Phoenix","11025 N Black Canyon Hwy\\nPhoenix, AZ 85073",33.5869,-112.116,"TGI Friday's",1,4,1,"AZ","business"
"FWIvOa28jn15bvKIqqYgvQ",[49 50 52],"Scottsdale","15444 N 100th St\\nScottsdale, AZ 85260",33.6265,-111.878,"Horizon Dog Park",1,14,3.5,"AZ","business"
"Hguhh5iEZvw2vhkIFdCRPQ",[49 82 59],"Phoenix","20635 N Cave Creek Rd\\nPhoenix, AZ 85024",33.6743,-112.03,"Rock Star Boot Camp",1,3,5,"AZ","business"
"vtbGnxCCj2I9M9QoHXpoEw",[175 129 79],"Phoenix","19401 N Cave Creek Rd\\nSte 4\\nPhoenix, AZ 85024",33.6626,-112.03,"Doggie Doo's & Kitties Too Grooming",1,7,4.5,"AZ","business"
"o5a6PDMzyyaFh0A57lRF1Q",[114 13 6],"Phoenix","4933 E Ray Road\\nPhoenix, AZ 85044",33.3186,-111.977,"Men's Wearhouse   ",1,3,2.5,"AZ","business"
"LtdVdYhs7MAwwTBuHhdsFQ",[44 43 11],"Phoenix","5229 W Indian School Rd\\nPhoenix, AZ 85031",33.495,-112.17,"Panda Express",1,3,2,"AZ","business"
"7vz3HGtHzvz1JjiphH9uOQ",[26 11],"Scottsdale","4807 E Greenway Rd\\nSte 5\\nScottsdale, AZ 85254",33.6253,-111.977,"The Corn Flower",1,15,4,"AZ","business"
"7TTGDhtXBTeii0uPxOSgyA",[49 178],"Tempe","800 E Divot Dr\\nTempe, AZ 85283",33.3572,-111.933,"Ken McDonald Golf Course",1,5,3,"AZ","business"
"4KYZxeMyZ5YUp5GvmmCd-Q",[27 11],"Cave Creek","28325 N Tatum Blvd\\nCave Creek, AZ 85331",33.7425,-111.978,"Rosati's Pizza",1,8,3,"AZ","business"
"V1w0yrpYth-czR_4bEuXjQ",[64 65],"Chandler","930 E Warner Rd\\nSte 14\\nChandler, AZ 85225",33.3356,-111.827,"Orange Salon",1,3,5,"AZ","business"
"hIeGZxu_NRwQEWhiq1Sd3w",[179 65],"Phoenix","Phoenix, AZ",33.4484,-112.074,"Makeup by Heather Wilson",1,4,4.5,"AZ","business"
"E_wFKJejd4ij4KlVs0KQGA",[123 65],"Phoenix","21050 N Tatum Blvd\\nSte 112\\nPhoenix, AZ 85050",33.6779,-111.979,"V's Barbershop",1,8,4,"AZ","business"
"TI-4Yp-hvVimC3LJP0f59Q",[27 11],"Mesa","1620 W University Dr\\nMesa, AZ 85201",33.4221,-111.866,"Gusto's Pizza",1,3,3.5,"AZ","business"
"OIm5dF675wxfHKM1k3vEnA",[180 20 23],"Avondale","9945 West McDowell Road\\n#112\\nAvondale, AZ 85392",33.4646,-112.273,"Empire Beauty School",1,5,3,"AZ","business"
"d4-PiJfqs-_ChKyWuoa0_Q",[24 11],"Chandler","2080 N Dobson Rd\\nChandler, AZ 85224",33.3365,-111.877,"Sub Zone",1,4,4.5,"AZ","business"
"wWI9KQEXHPDmtynBRKiHIQ",[7 138 8 139],"Phoenix","3557 W Dunlap Ave\\nPhoenix, AZ 85051",33.5675,-112.137,"Manila Oriental Foodmart",1,4,4,"AZ","business"
"FG_GRMLSj68ximzfrr9eWw",[26 11],"Tempe","300 S Ash Ave\\nTempe, AZ 85281",33.4277,-111.943,"Macayo's Depot Cantina",1,88,2.5,"AZ","business"
"jj-K19oswZARMwCQK-b37A",[181 11],"Chandler","885 N 54th St\\nChandler, AZ 85226",33.3173,-111.968,"Rumbi Island Grill",1,35,4,"AZ","business"
"mjoxSQR7bFQtlIIjfNfaSQ",[43 11],"Surprise","16572 W Greenway Rd\\nSte 115\\nSurprise, AZ 85388",33.624,-112.416,"Big Buddha",1,72,4,"AZ","business"
"F_sbmpkcdHh5IXwaNLtCMw",[28 17 18 29],"Chandler","One San Marcos Place\\nChandler, AZ 85225",33.3044,-111.843,"Crowne Plaza Resort Hotel San Marcos Golf Resort",1,28,2.5,"AZ","business"
"c1yGkETheht_1vjda7G5sA",[182 172 11],"Tempe","2240 N Scottsdale Rd\\nTempe, AZ 85281",33.4538,-111.927,"Green",1,477,4.5,"AZ","business"
"nCp4-Q3Su5ozUuv8P8LvvQ",[183 65],"Phoenix","1301 N.W. Grand Ave\\nStudio 3\\nPhoenix, AZ 85007",33.4571,-112.09,"Lady Luck Tattoo",1,3,5,"AZ","business"
"l1kqHWtICTNk8TdCNisf5A",[97 11],"Chandler","2050 N Alma School Rd\\nSte 5\\nChandler, AZ 85224",33.3366,-111.859,"Tokyo House",1,50,4.5,"AZ","business"
"UVehGYYtA4i5xmFwpIUhLQ",[134 135],"Chandler","3450 W Ray Rd\\nChandler, AZ 85226",33.3203,-111.902,"St Andrew the Apostle Catholic Church",1,3,4.5,"AZ","business"
"urKnXsjRhTaNsqkRGcSx1g",[72 184],"Phoenix","702 E Bethany Home Road\\nPhoenix, AZ 85014",33.5248,-112.064,"Checker Auto Parts",1,4,5,"AZ","business"
"NB3Oli21be-k4r_iy4oC0Q",[177 140 11],"Gilbert","3107 S Lindsay Rd\\nGilbert, AZ 85296",33.2938,-111.774,"Chef H",1,3,3.5,"AZ","business"
"vJ_mfmsWhFJBVNztbk003g",[185 11],"Maricopa","44301 W Maricopa Casa Grande Hwy\\nMaricopa, AZ 85239",33.0547,-112.044,"Romy's BBQ",1,7,4.5,"AZ","business"
"tEvGNTPLV01OiUt_SKn2Ww",[11],"Phoenix","1802 W Bell Road\\nPhoenix, AZ 85023",33.6406,-112.098,"Jack-In-the Box Drive Thru",1,4,4,"AZ","business"
"6apEKjkj5j1W1sS1dSwWyA",[57 186 6],"Phoenix","215 E Grant St\\nPhoenix, AZ 85004",33.4407,-112.071,"Bentley Projects",1,7,4,"AZ","business"
"Pl1qDTX90DSLHo-ZAlAh9w",[7 142 44 11],"Scottsdale","2230 N Scottsdale Road\\nScottsdale, AZ 85257",33.4727,-111.926,"Dairy Queen",1,4,3.5,"AZ","business"
"xurAq1TMAKZlRBUtN_XqWQ",[79],"Scottsdale","4848 Cactus Rd\\nSuite 200\\nScottsdale, AZ 85254",33.5988,-111.977,"Arizona Dog Sports",1,3,5,"AZ","business"
"qP_IDUD0G_iTZitOypzrzA",[27 11],"Phoenix","2320 E Baseline Rd\\nPhoenix, AZ 85042",33.3779,-112.032,"Rosati's Pizza",1,13,3,"AZ","business"
"q7w9tokdouwt0vEEzsRqxg",[28 17 29],"Scottsdale","6848 E Camelback Rd\\nScottsdale, AZ 85251",33.5029,-111.933,"Motel 6",1,6,2.5,"AZ","business"
"4p4BO47dkna2TmpjDINHCg",[123 65],"Phoenix","1025 N 7th St\\nPhoenix, AZ 85006",33.4597,-112.065,"Arizona Chop Shop Barber Shop",1,4,4.5,"AZ","business"
